matched_order	archived_outcome	innovation_seed	l2_id	l4_id	map_name	iid_outcome	ar1_outcome	iid_collision	ar1_collision	iid_repaired_collision	ar1_repaired_collision	repair_delta	iid_safe_to_collision	ar1_safe_to_collision	safe_harm_delta	iid_lost_overtake	ar1_lost_overtake	overtake_loss_delta
25	collision	1	L2:ed4d3330aa3a1f5044262ae8cfc0a51a215abb199fd4f91a7417d7dd016c1e67	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
25	collision	2	L2:ed4d3330aa3a1f5044262ae8cfc0a51a215abb199fd4f91a7417d7dd016c1e67	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
25	collision	3	L2:ed4d3330aa3a1f5044262ae8cfc0a51a215abb199fd4f91a7417d7dd016c1e67	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
25	overtake	0	L2:f04afdae5ff46f309d0c8be0f5cf1c3972ca5b716379a4b27e85267393f0e407	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
25	overtake	1	L2:f04afdae5ff46f309d0c8be0f5cf1c3972ca5b716379a4b27e85267393f0e407	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
25	overtake	2	L2:f04afdae5ff46f309d0c8be0f5cf1c3972ca5b716379a4b27e85267393f0e407	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
25	overtake	3	L2:f04afdae5ff46f309d0c8be0f5cf1c3972ca5b716379a4b27e85267393f0e407	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
25	follow	0	L2:b8108e70fa78c72db47e03c5ce0790670e0fd20e8e466fc3f6825bf312735ea1	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
25	follow	1	L2:b8108e70fa78c72db47e03c5ce0790670e0fd20e8e466fc3f6825bf312735ea1	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
25	follow	2	L2:b8108e70fa78c72db47e03c5ce0790670e0fd20e8e466fc3f6825bf312735ea1	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
25	follow	3	L2:b8108e70fa78c72db47e03c5ce0790670e0fd20e8e466fc3f6825bf312735ea1	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
26	collision	0	L2:597bfc911d541b821ad6f4a4c1cb63f4ca21c0c0a783270248ce4452adabb742	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	collision	follow	1	0	0	1	1	0	0	0	0	0	0
26	collision	1	L2:597bfc911d541b821ad6f4a4c1cb63f4ca21c0c0a783270248ce4452adabb742	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	follow	0	0	1	1	0	0	0	0	0	0	0
26	collision	2	L2:597bfc911d541b821ad6f4a4c1cb63f4ca21c0c0a783270248ce4452adabb742	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
26	collision	3	L2:597bfc911d541b821ad6f4a4c1cb63f4ca21c0c0a783270248ce4452adabb742	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
26	overtake	0	L2:4959cffbc71aa18609e4157ede8460936135c9f29c4ad8da38182cc78b7f0927	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
26	overtake	1	L2:4959cffbc71aa18609e4157ede8460936135c9f29c4ad8da38182cc78b7f0927	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
26	overtake	2	L2:4959cffbc71aa18609e4157ede8460936135c9f29c4ad8da38182cc78b7f0927	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
26	overtake	3	L2:4959cffbc71aa18609e4157ede8460936135c9f29c4ad8da38182cc78b7f0927	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
26	follow	0	L2:332f6c5355ea85681aea81e5cb2a3530ad5d65a7c74366408b35c911b4d4b42b	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	collision	0	1	0	0	0	0	1	1	0	0	0
26	follow	1	L2:332f6c5355ea85681aea81e5cb2a3530ad5d65a7c74366408b35c911b4d4b42b	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
26	follow	2	L2:332f6c5355ea85681aea81e5cb2a3530ad5d65a7c74366408b35c911b4d4b42b	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
26	follow	3	L2:332f6c5355ea85681aea81e5cb2a3530ad5d65a7c74366408b35c911b4d4b42b	L4:58ce327263075a9a9be0b836804254a7a767580c28796224db0f13ed5a17c6d6	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
27	collision	0	L2:444e6122a0bee5786d521946286a215f295fdd4965e929f8bb5185a52ea7eb3a	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
27	collision	1	L2:444e6122a0bee5786d521946286a215f295fdd4965e929f8bb5185a52ea7eb3a	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
27	collision	2	L2:444e6122a0bee5786d521946286a215f295fdd4965e929f8bb5185a52ea7eb3a	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
27	collision	3	L2:444e6122a0bee5786d521946286a215f295fdd4965e929f8bb5185a52ea7eb3a	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
27	overtake	0	L2:f88b46cfa3b0159476d1a77d9db24803f6cbeb7d35b4b1a9dfbf9ccbe1a0adb7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
27	overtake	1	L2:f88b46cfa3b0159476d1a77d9db24803f6cbeb7d35b4b1a9dfbf9ccbe1a0adb7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
27	overtake	2	L2:f88b46cfa3b0159476d1a77d9db24803f6cbeb7d35b4b1a9dfbf9ccbe1a0adb7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
27	overtake	3	L2:f88b46cfa3b0159476d1a77d9db24803f6cbeb7d35b4b1a9dfbf9ccbe1a0adb7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
27	follow	0	L2:91bc0c00d5c52e2049d3409970cf1c5dfacebffcb6e366691fd307a86a9859d7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	follow	collision	0	1	0	0	0	0	1	1	0	0	0
27	follow	1	L2:91bc0c00d5c52e2049d3409970cf1c5dfacebffcb6e366691fd307a86a9859d7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
27	follow	2	L2:91bc0c00d5c52e2049d3409970cf1c5dfacebffcb6e366691fd307a86a9859d7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
27	follow	3	L2:91bc0c00d5c52e2049d3409970cf1c5dfacebffcb6e366691fd307a86a9859d7	L4:03dc71b65778d97545129c43e9d81cacfe37a79305c85a0b66c95481e321defb	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
28	collision	0	L2:de86ebf9fc848e4fadfd26a6ad58ba74a4c5bc1a39ccde66de13a6d62248a489	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
28	collision	1	L2:de86ebf9fc848e4fadfd26a6ad58ba74a4c5bc1a39ccde66de13a6d62248a489	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
28	collision	2	L2:de86ebf9fc848e4fadfd26a6ad58ba74a4c5bc1a39ccde66de13a6d62248a489	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
28	collision	3	L2:de86ebf9fc848e4fadfd26a6ad58ba74a4c5bc1a39ccde66de13a6d62248a489	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
28	overtake	0	L2:1d3231c14b94af369743e26dc12e1891b88f8d6d33799be09a24fec19907c1c4	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
28	overtake	1	L2:1d3231c14b94af369743e26dc12e1891b88f8d6d33799be09a24fec19907c1c4	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
28	overtake	2	L2:1d3231c14b94af369743e26dc12e1891b88f8d6d33799be09a24fec19907c1c4	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
28	overtake	3	L2:1d3231c14b94af369743e26dc12e1891b88f8d6d33799be09a24fec19907c1c4	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
28	follow	0	L2:af82994845cfebe0a6adceb1554a73a9a5a4497a2c4ef29c83ca5bc72ed76eff	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
28	follow	1	L2:af82994845cfebe0a6adceb1554a73a9a5a4497a2c4ef29c83ca5bc72ed76eff	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
28	follow	2	L2:af82994845cfebe0a6adceb1554a73a9a5a4497a2c4ef29c83ca5bc72ed76eff	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
28	follow	3	L2:af82994845cfebe0a6adceb1554a73a9a5a4497a2c4ef29c83ca5bc72ed76eff	L4:6c12dd8f303928fbb7bb741c13d605ef43915b3c817e0d11c0eaab80befa800f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
29	collision	0	L2:663b69fc77bc507aba7f344f40a53fceab23a80980fb381ba8304e2780035af3	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
29	collision	1	L2:663b69fc77bc507aba7f344f40a53fceab23a80980fb381ba8304e2780035af3	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
29	collision	2	L2:663b69fc77bc507aba7f344f40a53fceab23a80980fb381ba8304e2780035af3	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
29	collision	3	L2:663b69fc77bc507aba7f344f40a53fceab23a80980fb381ba8304e2780035af3	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
29	overtake	0	L2:a594947a3a2cb763a40c21932a21d41dab5bcdabeca34a4f33dd1ff78427edbf	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	overtake	0	0	0	0	0	0	0	0	1	0	-1
29	overtake	1	L2:a594947a3a2cb763a40c21932a21d41dab5bcdabeca34a4f33dd1ff78427edbf	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	overtake	follow	0	0	0	0	0	0	0	0	0	1	1
29	overtake	2	L2:a594947a3a2cb763a40c21932a21d41dab5bcdabeca34a4f33dd1ff78427edbf	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	1	1	0
29	overtake	3	L2:a594947a3a2cb763a40c21932a21d41dab5bcdabeca34a4f33dd1ff78427edbf	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
29	follow	0	L2:3c3dc08bbbb0864e6ee7640bd3649f50dc64abaefa700ac507d281dcd534ac15	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	collision	collision	1	1	0	0	0	1	1	0	0	0	0
29	follow	1	L2:3c3dc08bbbb0864e6ee7640bd3649f50dc64abaefa700ac507d281dcd534ac15	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
29	follow	2	L2:3c3dc08bbbb0864e6ee7640bd3649f50dc64abaefa700ac507d281dcd534ac15	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
29	follow	3	L2:3c3dc08bbbb0864e6ee7640bd3649f50dc64abaefa700ac507d281dcd534ac15	L4:5486d3aa917f7c380dda3e1feaaffb76f5519c400c7cf4cfca27eea10799a2b6	MoscowRaceway	collision	collision	1	1	0	0	0	1	1	0	0	0	0
30	collision	0	L2:4395d262bac00bd2d370331a27d863820a53b5045f0b42fac93afdf7ac276f4d	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
30	collision	1	L2:4395d262bac00bd2d370331a27d863820a53b5045f0b42fac93afdf7ac276f4d	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
30	collision	2	L2:4395d262bac00bd2d370331a27d863820a53b5045f0b42fac93afdf7ac276f4d	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
30	collision	3	L2:4395d262bac00bd2d370331a27d863820a53b5045f0b42fac93afdf7ac276f4d	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
30	overtake	0	L2:97f56d43a298a368c2b032c8eebd8995637fa422fba816b4f2aa80808fdca61e	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
30	overtake	1	L2:97f56d43a298a368c2b032c8eebd8995637fa422fba816b4f2aa80808fdca61e	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
30	overtake	2	L2:97f56d43a298a368c2b032c8eebd8995637fa422fba816b4f2aa80808fdca61e	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
30	overtake	3	L2:97f56d43a298a368c2b032c8eebd8995637fa422fba816b4f2aa80808fdca61e	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
30	follow	0	L2:3bc183889d3e52947e04026be6c3b47087fd98fe6d02f071e5504950eb7eba71	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
30	follow	1	L2:3bc183889d3e52947e04026be6c3b47087fd98fe6d02f071e5504950eb7eba71	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
30	follow	2	L2:3bc183889d3e52947e04026be6c3b47087fd98fe6d02f071e5504950eb7eba71	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
30	follow	3	L2:3bc183889d3e52947e04026be6c3b47087fd98fe6d02f071e5504950eb7eba71	L4:24e6a0cd1ff6c44a8c22789e18e2d94bd4c96ff8242907ad225d10ff11ab956f	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
31	collision	0	L2:841f940350fdedb2a61445dcda3e7e524cac9b6c06a7d7ccd0b386f3f245a4c6	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
31	collision	1	L2:841f940350fdedb2a61445dcda3e7e524cac9b6c06a7d7ccd0b386f3f245a4c6	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
31	collision	2	L2:841f940350fdedb2a61445dcda3e7e524cac9b6c06a7d7ccd0b386f3f245a4c6	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
31	collision	3	L2:841f940350fdedb2a61445dcda3e7e524cac9b6c06a7d7ccd0b386f3f245a4c6	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
31	overtake	0	L2:07da8bd3b98deb88c15b2436ee2eca557f01cc2c4f80ca5e22666ee57ce32420	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
31	overtake	1	L2:07da8bd3b98deb88c15b2436ee2eca557f01cc2c4f80ca5e22666ee57ce32420	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
31	overtake	2	L2:07da8bd3b98deb88c15b2436ee2eca557f01cc2c4f80ca5e22666ee57ce32420	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
31	overtake	3	L2:07da8bd3b98deb88c15b2436ee2eca557f01cc2c4f80ca5e22666ee57ce32420	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
31	follow	0	L2:bced082ac257b0fab36e577c2e245f1277cc9e87e173e73c1476d7fa4301b608	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
31	follow	1	L2:bced082ac257b0fab36e577c2e245f1277cc9e87e173e73c1476d7fa4301b608	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
31	follow	2	L2:bced082ac257b0fab36e577c2e245f1277cc9e87e173e73c1476d7fa4301b608	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
31	follow	3	L2:bced082ac257b0fab36e577c2e245f1277cc9e87e173e73c1476d7fa4301b608	L4:bd76ed46cc6e91563987fa78bdc0b286628b6465430c4e2b3e15bdf541b9f8c8	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
32	collision	0	L2:60644a186d7668a3376a701100d8a27f2e289dc40c14695e0b4d05d6ffd227ab	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
32	collision	1	L2:60644a186d7668a3376a701100d8a27f2e289dc40c14695e0b4d05d6ffd227ab	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
32	collision	2	L2:60644a186d7668a3376a701100d8a27f2e289dc40c14695e0b4d05d6ffd227ab	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
32	collision	3	L2:60644a186d7668a3376a701100d8a27f2e289dc40c14695e0b4d05d6ffd227ab	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
32	overtake	0	L2:b37b312468ea86e5e913f34650e619443edb76d322db4201edb67d8dc3bc898e	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
32	overtake	1	L2:b37b312468ea86e5e913f34650e619443edb76d322db4201edb67d8dc3bc898e	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
32	overtake	2	L2:b37b312468ea86e5e913f34650e619443edb76d322db4201edb67d8dc3bc898e	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
32	overtake	3	L2:b37b312468ea86e5e913f34650e619443edb76d322db4201edb67d8dc3bc898e	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
32	follow	0	L2:41aa291e46c6328def5fc9be3a19ff1acd80d6669103347f7ddfbde5dc6d7996	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
32	follow	1	L2:41aa291e46c6328def5fc9be3a19ff1acd80d6669103347f7ddfbde5dc6d7996	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	overtake	collision	0	1	0	0	0	0	1	1	0	0	0
32	follow	2	L2:41aa291e46c6328def5fc9be3a19ff1acd80d6669103347f7ddfbde5dc6d7996	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	follow	overtake	0	0	0	0	0	0	0	0	0	0	0
32	follow	3	L2:41aa291e46c6328def5fc9be3a19ff1acd80d6669103347f7ddfbde5dc6d7996	L4:fe0a14c8b14b2e6d00ea269ea0f79995c3ccef4e61d72feff36e47274a33cde9	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
33	collision	0	L2:fd8ebb8d13132b4d22b57f667cd275332fccefe7a7f6df81674cc4026bda7038	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
33	collision	1	L2:fd8ebb8d13132b4d22b57f667cd275332fccefe7a7f6df81674cc4026bda7038	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
33	collision	2	L2:fd8ebb8d13132b4d22b57f667cd275332fccefe7a7f6df81674cc4026bda7038	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
33	collision	3	L2:fd8ebb8d13132b4d22b57f667cd275332fccefe7a7f6df81674cc4026bda7038	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
33	overtake	0	L2:eabbbc08ce73dfa9696fcd0a3dc09aa5f4cff30815a8620f7b0e7ee28df2bce7	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
33	overtake	1	L2:eabbbc08ce73dfa9696fcd0a3dc09aa5f4cff30815a8620f7b0e7ee28df2bce7	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
