panel,run,update,panel_valid,policy_sha256,scenario_id,episode_key,trace_format,trace_length,terminal_marker_valid,trace_collision_marker_matches_json,collision_time_s,trace_end_time_s,trace_end_lag_to_collision_s,opponent_collision,pass_detected,pass_time_s,pass_to_collision_s,max_relative_progress_m,terminal_relative_progress_m,json_terminal_relative_progress_m,relative_progress_terminal_abs_error_m,lateral_gap_at_pass_m,terminal_lateral_gap_m,post_pass_lateral_convergence_m,terminal_opponent_body_x_m,terminal_opponent_body_y_m,terminal_center_distance_m,terminal_heading_difference_rad,terminal_ego_track_heading_error_rad,terminal_abs_kinematic_slip_proxy_rad,terminal_yaw_rate_proxy_radps,terminal_tail_lateral_velocity_proxy_mps,terminal_abs_steer_command_rad,post_pass_rear_contact,merge_tail_relaxed,merge_tail_primary,merge_tail_strict,collision_class,trace_path
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp25-ego1069-raceline0-v0.8,ol0_e1069_o1067_s0.8,post_step_v2,777,True,True,7.759999999999879,7.759999999999879,0.0,True,True,6.7699999999999,0.9899999999999789,0.505502404678225,0.5049585948270305,0.5049585948270305,0.0,0.443778389270031,0.3312754040409619,0.1125029852290691,-0.5719786199584481,-0.286195603411461,0.6395838217947833,-0.08428994468575013,0.040219417579296035,0.1580299182836784,1.278440780272155,-1.3675460855064927,0.022523382678627968,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e1069_o1067_s0.8.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,post_step_v2,333,True,True,3.319999999999973,3.319999999999973,0.0,True,True,3.0699999999999785,0.24999999999999467,0.4094882651064893,0.4094882651064893,0.4094882651064893,0.0,0.5115145974955003,0.284637996063727,0.22687660143177335,-0.3769898717748656,-0.32777464738652684,0.49955738698390956,0.07369581905279787,-0.10557321654086138,0.04613152713401725,0.18105032137037233,-0.3501145308757827,0.013034255243837833,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e213_o221_s0.7.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp6-ego256-raceline0-v0.8,ol0_e256_o262_s0.8,post_step_v2,723,True,True,7.2199999999998905,7.2199999999998905,0.0,True,True,6.679999999999902,0.5399999999999885,0.5996948063821321,0.5996948063821321,0.5996948063821321,0.0,0.6652668093313697,0.3016734282202057,0.363593381111164,-0.547881005647188,-0.35293803327154477,0.6517199181232382,0.15959009997081974,-0.046916740260430245,0.07121565423582243,-0.815211885340554,0.6654029155087867,0.038932446390390396,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e256_o262_s0.8.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,post_step_v2,589,True,True,5.879999999999919,5.879999999999919,0.0,True,True,5.549999999999926,0.32999999999999297,0.12350325348208457,0.07289362434448776,0.07289362434448776,0.0,0.4355751361832131,0.31352309017727453,0.12205204600593855,-0.059546937141583614,-0.31610699280129984,0.32166670424653016,0.023658194099960284,-0.03650854810056536,0.015850519032047927,0.2447415397842042,-0.15921273070857922,0.013730312697589397,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e513_o523_s0.8.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp17-ego727-raceline0-v0.5,ol0_e727_o739_s0.5,post_step_v2,240,True,True,2.389999999999993,2.389999999999993,0.0,False,False,,,-0.7001410842503617,-0.7001410842503617,-0.7001410842503617,0.0,,1.3723942820295303,,0.2857592114873597,1.5134035279049307,1.5401456311741977,2.5062441696748783,-2.481872077833217,2.5015505705624017,-24.869325470635236,5.77292175449072,0.023980796337127686,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e727_o739_s0.5.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,post_step_v2,612,True,True,6.109999999999914,6.109999999999914,0.0,True,True,5.689999999999923,0.41999999999999105,0.286560341880687,0.1947875032968227,0.1947875032968227,0.0,0.7868749328060638,0.4081979559636165,0.3786769768424473,-0.016200358809154075,-0.44419308835872595,0.4444884153397119,0.5905626546634397,-0.3050048110756083,0.1665286215375259,-1.4212324070478646,1.0368955069471386,0.11654064059257507,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol0_e898_o902_s0.7.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp32-ego1368-raceline1-v0.6,ol1_e1368_o1383_s0.6,post_step_v2,451,True,True,4.4999999999999485,4.4999999999999485,0.0,True,False,,,-0.5295514077513417,-0.5295514077513417,-0.5295514077513417,0.0,,0.13844798132777675,,0.60025197625933,0.019503754759717648,0.6005687566407018,-0.16692786253179337,0.1688543942316465,0.09589592581198803,-1.7474367756022753,0.8216793088144367,0.1834065020084381,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol1_e1368_o1383_s0.6.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,post_step_v2,285,True,True,2.8399999999999834,2.8399999999999834,0.0,True,False,,,-0.6320246307857929,-0.6320246307857929,-0.6320246307857929,0.0,,0.22044592453162082,,0.5570476673091698,-0.3412460982068939,0.6532618182597362,-0.11419074985677247,0.26066053753979723,0.020634308218435038,0.6097652084335033,-0.23299858121703587,0.02532857097685337,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol1_e1497_o1512_s0.5.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp35-ego1497-raceline1-v0.6,ol1_e1497_o1512_s0.6,post_step_v2,327,True,True,3.2599999999999745,3.2599999999999745,0.0,True,False,,,-0.7283247719134351,-0.7314349217959943,-0.7314349217959943,0.0,,0.09391850257742004,,0.6128704421725246,0.18221548565769408,0.6393845963911042,0.5546801479678538,0.027725735592543543,0.07674218191212878,1.7195963724748087,-0.7433987291581077,0.179628387093544,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol1_e1497_o1512_s0.6.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp24-ego1026-raceline2-v0.8,ol2_e1026_o1053_s0.8,post_step_v2,743,True,True,7.419999999999886,7.419999999999886,0.0,True,True,5.399999999999929,2.019999999999957,0.1610524055232645,-0.024646938618047898,-0.024646938618047898,0.0,0.42309253551245474,0.3464202485144473,0.07667228699800743,0.07572859958538322,0.3389386897082267,0.3472956322447676,-0.13707371308952254,0.14880232673689164,0.02694802078719505,0.23067743659792186,-0.2410915478647331,0.01249613706022501,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol2_e1026_o1053_s0.8.npz
ppo_privilege_gru_0722_lr5_tkloff_u0001,ppo_privilege_gru_0722_lr5_tkloff,1,True,859715fc9068e5f2436080e23d42c7dccdb5401485c36203e685b1b6d7519b87,evaluation-sp25-ego1069-raceline2-v0.8,ol2_e1069_o1102_s0.8,post_step_v2,569,True,True,5.679999999999923,5.679999999999923,0.0,True,True,4.929999999999939,0.749999999999984,0.0821210473533256,0.05503571434968535,0.05503571434968535,0.0,0.626812658783065,0.343294345185227,0.283518313597838,0.0006826094340862121,0.34768281531324363,0.3476834853998426,-0.16235962100369594,0.16102684376966714,0.021756228843789138,0.19789221660295264,-0.18625409285254865,0.012748985551297665,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_lr5_tkloff_u0001_Austin/multiagents/traces/ol2_e1069_o1102_s0.8.npz
