group,arm,run,update,rollout_policy_update,checkpoint_update,rollout_collision_rate,rollout_overtake_rate,policy_gradient_loss,value_loss_post_update,explained_variance_post_update,collision_explained_variance_post,ordinary_explained_variance_post,approx_kl_mean,approx_kl_max,clip_fraction_mean,clip_fraction_max,actor_optimizer_steps_planned,actor_optimizer_steps_completed,actor_early_stop_triggered,actor_grad_norm_mean,actor_grad_norm_max,critic_grad_norm_mean,critic_grad_norm_max,ego_collision_count,episode_count,overtake_count,follow_count,mean_episode_return,mean_collision_episode_return,mean_ordinary_episode_return,mean_relative_position_m,mean_collision_relative_position_m,mean_ordinary_relative_position_m,mean_ego_collision_time,mean_episode_min_obb_clearance_m,mean_episode_min_wall_clearance_m,mean_episode_risk_active_fraction,mean_episode_reward_progress,mean_episode_reward_relative,mean_episode_reward_collision,mean_episode_reward_risk,rollout_wall_seconds,actor_train_wall_seconds,critic_train_wall_seconds
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,9,8,9,0.27586206896551724,0.42758620689655175,0.00021166424676755113,0.05071246526547607,0.8631224513089332,0.8349305256213128,0.7916197248392322,0.0029279509849675367,0.015449351631104946,0.03284667887692194,0.11828124523162842,16,16,False,30.87786227464676,79.81411743164062,1.1750093869864942,3.886759042739868,40,145,62,43,-0.05389695917054866,-0.5759049173279619,0.6067693628724274,4.080944285695815,2.6963263326230735,5.833351382553504,4.628499999999944,0.36733064799487314,0.4323880132530188,0.08226090132041008,0.36513110357184597,0.13238553263244435,-0.5517241379310345,0.00031054255619551686,89.97754524499987,17.174821793999854,51.37939615100004
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,10,9,10,0.2925170068027211,0.46938775510204084,0.00016061213159446197,0.05329529546905012,0.891779026502669,0.8846494954432813,0.820957591794409,0.035725678106653044,0.27854210138320923,0.01402343701920472,0.05523437261581421,16,16,False,20.781263947486877,56.694461822509766,0.8295163072645664,1.633449673652649,43,147,69,35,-0.07565056230905065,-0.5649468575050921,0.5589055705233157,4.494065377118392,2.7950898702369953,6.697424237605199,4.418604651162738,0.37408566849932184,0.45654816061817644,0.07364679409095844,0.3681160910008713,0.14150928255782436,-0.5850340136054422,-0.00024192226230413774,90.43158664900011,17.34797830000025,51.7094750769993
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,11,10,11,0.3137254901960784,0.40522875816993464,-0.00031784819625044203,0.07861643063291024,0.8874319058715017,0.880309120190738,0.8224890303506002,0.038875603498154304,0.5998773574829102,0.009150390415015863,0.017812499776482582,16,16,False,12.05159056186676,33.13195037841797,1.173387897759676,2.9083194732666016,48,153,62,43,-0.16701470563816434,-0.6559389345002988,0.47747632331646744,3.519093872435166,2.709521884080414,4.586256947993704,3.900208333333292,0.3954786022194189,0.4553576174298753,0.0940650009368824,0.33873316883689003,0.12145452809832104,-0.6274509803921569,0.00024857781878153106,90.72950310099986,17.580406242999743,52.486057846999756
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,12,11,12,0.23776223776223776,0.4405594405594406,-0.0002639084204334452,0.040156098434176224,0.9156113956989494,0.9123301484011005,0.891375146314983,0.0017671801528376802,0.0059446957893669605,0.019609374962783477,0.06640625,16,16,False,13.85080274939537,51.25971221923828,0.8696376144886017,1.806076169013977,34,143,63,46,0.03187586308347936,-0.41129132379147987,0.5789103593822571,4.514464555930196,4.104845436717533,5.0200881562083275,4.369117647058771,0.4092159122196671,0.4480923206721581,0.07156489619059989,0.3650804266198346,0.14211209617871512,-0.4755244755244755,0.00020781580940513892,91.15928125000028,17.151126222999665,50.95570922300067
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,13,12,13,0.2980132450331126,0.46357615894039733,3.1738481447884936e-05,0.06118585532093137,0.876479535155864,0.838234692155342,0.85974780369492,0.002202453657027946,0.004795251879841089,0.028486327901191544,0.10507812350988388,16,16,False,28.604081451892853,94.06314849853516,1.611819052323699,3.405521869659424,45,151,70,36,-0.12730846336639876,-0.6033374658797862,0.5025145245743907,3.4147744837732477,2.566589925812652,4.536987898921113,4.182222222222176,0.3298795451992305,0.4518733617052905,0.07636919001066618,0.35074689409059023,0.11828941424961067,-0.5960264900662252,-0.00031828164037448256,90.74570159799987,17.462144201999763,52.14214111599995
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,14,13,14,0.273972602739726,0.3972602739726027,0.0004742238094874729,0.043325192453914016,0.9206919680610454,0.8986395271809736,0.9293212451878451,0.035558087786575925,0.5364580750465393,0.03349609320775926,0.0885937511920929,16,16,False,35.84777483344078,87.96107482910156,0.8641404919326305,2.353097677230835,40,146,58,48,-0.08218379109130494,-0.5089459764740663,0.44962754761644375,3.108298910822165,2.6090166567533593,3.7304814120463683,4.331999999999949,0.3655313001423749,0.44473449056954956,0.08053999554175378,0.355547192814991,0.10985561612278168,-0.547945205479452,0.00035860545037453976,95.95450588200038,17.35086708899962,51.42540629500036
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,15,14,15,0.30201342281879195,0.44966442953020136,0.0008728227260235144,0.061779740749260216,0.8838364129292955,0.8586527828285554,0.9071402264913879,0.004294842748859079,0.028815196827054024,0.046669920993736014,0.10148437321186066,16,16,False,31.151874363422394,63.683963775634766,0.7108635324984789,1.8360168933868408,45,149,67,37,-0.12711966293987012,-0.6032474780234334,0.5052375914679875,3.6819074883750385,2.9885615837436457,4.602757517963608,4.130222222222176,0.35901158614987916,0.44582176830895764,0.09853655301793714,0.35210847296949443,0.1245213069277001,-0.6040268456375839,0.00027740280051916804,96.45936975799941,17.4031130809999,52.00612811300016
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,16,15,16,0.30128205128205127,0.42948717948717946,0.00046584303981944686,0.04243375941240669,0.9017912076504331,0.890276248019364,0.8782892943801411,0.0023630290610890323,0.00533038005232811,0.0398193354048999,0.1257031261920929,16,16,False,33.615699142217636,95.56326293945312,0.49268562346696854,1.4674791097640991,47,156,67,42,-0.12163213531013393,-0.5623011522100329,0.49530448834972474,4.727708920546711,4.080984943655172,5.633122488194864,3.319361702127628,0.33133241453440127,0.4452647471457383,0.09740966011670672,0.34155954095542623,0.1402125152074978,-0.6025641025641025,-0.0008400889089553815,94.0238649339999,17.6895658680005,52.98673994599994
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,17,16,17,0.30612244897959184,0.4897959183673469,0.0002060599139621644,0.04364455486194875,0.8978841724708673,0.8873054693021254,0.8422923943087142,0.026625910898219446,0.3992621898651123,0.018525390205468284,0.06617187708616257,16,16,False,20.258771687746048,60.8024787902832,0.8703548088669777,2.0219576358795166,45,147,72,30,-0.11209600509344063,-0.6046612893655868,0.526699597946999,4.30544101485652,2.596226626736698,6.522078424449416,4.2495555555555065,0.31018559553861175,0.45223185086976087,0.08602872252370444,0.36218175891620263,0.13771646134267804,-0.6122448979591837,0.00025067260686240973,94.39512548099992,17.265567026999634,51.546965483999884
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,18,17,18,0.31756756756756754,0.5067567567567568,0.00037996702772957747,0.07108471814864156,0.8935419120257155,0.8659506213719488,0.8751674539419805,0.0023404806161124725,0.009105056524276733,0.036918944475473836,0.10562499612569809,16,16,False,27.240229979157448,70.22289276123047,1.1374823823571205,2.637274980545044,47,148,75,26,-0.11017604717746578,-0.6442860673579732,0.5908433543094501,6.118717002417345,4.191372714027611,8.64835638092887,4.391702127659523,0.27238780160391135,0.44183630287808345,0.09501000334170548,0.3520228027365413,0.17229456462416237,-0.6351351351351351,0.0006417205969656978,94.26286419700045,17.60561739900004,51.89577930300038
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,19,18,19,0.2866666666666667,0.49333333333333335,-0.0002852733284817166,0.03404358045404656,0.9257349794051271,0.8923729972647728,0.9383549567740181,0.0011335412379776255,0.0018651263089850545,0.010981445038851234,0.019687499850988388,16,16,False,12.590335875749588,26.587913513183594,0.635078452900052,1.4163939952850342,43,150,74,33,-0.07757916332382579,-0.5635914907153068,0.5409819806289682,4.392882871139832,2.8833509879017902,6.314105267988247,3.9916279069767002,0.31327170374838764,0.45200813743173396,0.08567587182109475,0.35719138291838143,0.1383147032657994,-0.5733333333333334,0.0002480838253266749,97.05296952800018,17.468965980000576,52.016162764
G4,actor LR low,ppo_privilege_gru_0722_lr1_tkloff,20,19,20,0.2152777777777778,0.5069444444444444,0.0002793984084928508,0.033153266766823376,0.9351399714458795,0.9282825762317608,0.9202442871893634,0.008924766338313926,0.09215585142374039,0.021845702274731593,0.057499997317790985,16,16,False,18.7431218624115,63.11124038696289,0.8202279359102249,2.357130289077759,31,144,73,40,0.08866215975931052,-0.2872649137478808,0.5585710016432996,4.747724553371145,4.22718596225308,5.3983977922687245,4.216129032258017,0.39166482049048407,0.44595928622518166,0.06996253645224441,0.3772313509442835,0.14198944986386688,-0.4305555555555556,-3.0854932842701194e-06,90.61926811400008,17.21192042199982,51.47664400599933
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,1,0,1,0.33962264150943394,0.41509433962264153,0.03816044157603771,0.17396116385642058,0.6211697350443632,0.6038145037468354,0.5865283103675676,0.5360915522684808,4.960463047027588,0.38606444373726845,0.8042187094688416,16,16,False,155.10621696710587,298.2712707519531,2.5946134328842163,6.131119251251221,54,159,66,39,-0.23055848805200252,-0.7836086370903732,0.5692371120957951,3.503862829655375,1.7935366908688255,5.977257553439001,3.556666666666632,0.3090019532907204,0.43090997908191037,0.08736558703054961,0.3284134787783901,0.12027644987074954,-0.6792452830188679,-3.133682274248001e-06,90.76083656599985,17.442277502999787,51.82391121099863
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,2,1,2,0.32894736842105265,0.34868421052631576,0.004377448415762049,0.07579562225925425,0.7455533538975663,0.7218505185374043,0.7331985183867458,0.05882867598091252,0.8480066657066345,0.11453613103367388,0.2540625035762787,16,16,False,42.49785342812538,90.94990539550781,1.8146980740129948,4.6218037605285645,50,152,53,49,-0.2177851293450688,-0.7324539907548029,0.4898845550933154,2.917629927934736,2.096916273128713,4.046111203293016,3.8273999999999586,0.41065853394422264,0.4324881999881085,0.10409869304333803,0.3314021576837424,0.10815641655451956,-0.6578947368421053,0.0005510332587744388,91.72636696800146,17.178475885000807,51.25424339000165
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,3,2,3,0.39375,0.39375,0.010635314307364752,0.07771296186266242,0.7663408317967577,0.7360973695442433,0.6730206070986668,0.04968890293559525,0.5767236351966858,0.25831542460946366,0.45906248688697815,16,16,False,106.04745942354202,207.1720428466797,1.269541797786951,3.0755605697631836,63,160,63,34,-0.3464324868099182,-0.9174691016453478,0.5101224354432261,3.4122313322859426,1.4230313522380538,6.396031302357777,3.8982539682539254,0.2915152565356423,0.4356574708450097,0.10743226809440602,0.32350436413664996,0.1179303012594743,-0.7875,-0.00036715220604246514,91.91478450999966,17.565716354998585,52.29586317900066
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,4,3,4,0.37012987012987014,0.42207792207792205,0.008071601026420794,0.04725264119828989,0.8077054013053986,0.7718934846882799,0.7602275643840221,0.09769353563751793,0.7513698935508728,0.20909667271189392,0.422187477350235,16,16,False,59.206037759780884,115.73745727539062,1.3495881348848342,3.3598105907440186,57,154,65,32,-0.2751657753107377,-0.8565981896134001,0.5000774437594786,3.707227273452234,2.038311234146224,5.932448659193581,4.27859649122802,0.298985121377685,0.4643492662610708,0.08875427304185826,0.3406718911632081,0.12418107197907384,-0.7402597402597403,0.00024100180672060082,91.90386591099923,17.391504594001162,51.72174345699932
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,5,4,5,0.34415584415584416,0.37662337662337664,0.00227529245748892,0.115219637031791,0.8195305732103546,0.7743759313618741,0.7099604510416692,0.058466288921772504,0.775219202041626,0.0866845678538084,0.1478906273841858,16,16,False,27.34966340661049,53.41352081298828,2.178152836114168,5.783030033111572,53,154,58,43,-0.24019255900561362,-0.8176155692873269,0.5718085492030458,3.0777553667029878,1.9743741963062884,4.629385137573347,4.023962264150898,0.3485518277340134,0.41318192841236756,0.089305546627524,0.3358795962955851,0.11216563785478373,-0.6883116883116883,7.389515570586945e-05,92.4596248960006,17.344130556999517,51.78597375699974
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,6,5,6,0.31446540880503143,0.39622641509433965,0.004834837953094251,0.049141669582578845,0.8431362009775586,0.8015523276563066,0.8242826459039923,0.006880945329030511,0.014476492069661617,0.11359374597668648,0.2712499797344208,16,16,False,41.113454937934875,139.80128479003906,1.2928174827247858,2.612955093383789,50,159,63,46,-0.1931018114717729,-0.6834126515795332,0.5159630957609883,3.0797520567581107,1.717541902231547,5.049717510996525,3.269199999999968,0.35632871598267324,0.47576537049020357,0.09796937094604063,0.3250078505017276,0.11080167699712944,-0.6289308176100629,1.9478639432964147e-05,90.48234608500024,17.655467040000076,52.416298518000985
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,7,6,7,0.3333333333333333,0.3790849673202614,0.008358869111980027,0.035201258398278486,0.8802446066812248,0.847762830944808,0.8787991445370626,0.010544074626814108,0.02657155878841877,0.19176757475361228,0.46117186546325684,16,16,False,88.59985929727554,210.13023376464844,0.49932814612984655,1.2268307209014893,51,153,58,44,-0.2245358866543221,-0.7266110346396839,0.4736623660128217,2.927758691187663,1.8766652540184996,4.389435502251031,3.9947058823528954,0.37592031130389714,0.4340890190208547,0.09071129747732448,0.33398137704685504,0.10837998794738851,-0.6666666666666666,-0.00023058498189894064,91.342198757,17.424349867000274,51.756762398999854
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,8,7,8,0.31724137931034485,0.4,0.01241679545317309,0.07422789675069988,0.8714009311652946,0.83921999067674,0.8319464598800069,0.14117758809152292,0.8123719096183777,0.2624414023011923,0.43156248331069946,16,16,False,76.52613997459412,165.213623046875,1.0672702632844449,2.665593147277832,46,145,58,41,-0.16194021188516702,-0.7195188613394974,0.5437452663304699,3.224186727661065,1.9336073720347884,4.857576224625571,4.774999999999942,0.3838695580362546,0.44703558275466243,0.08583242056586363,0.3553981197611743,0.11667761200237851,-0.6344827586206897,0.0004668149719697763,94.39222684800006,17.0672200279987,50.975012048998906
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,9,8,9,0.3525641025641026,0.3974358974358974,0.0041129109455138035,0.037643748102721995,0.8605877188038286,0.7998760655720184,0.8343808875934705,0.006417031239252538,0.0140096889808774,0.11978027014993131,0.28984373807907104,16,16,False,62.0391885638237,130.78761291503906,1.080036548525095,3.4455068111419678,55,156,62,39,-0.2462037521203378,-0.8479187043829526,0.618761491757171,3.442751587726418,1.4835858076760318,6.259052396548848,4.090545454545408,0.31564990610811705,0.4337359532564194,0.09507760077776133,0.33958455620608713,0.11894731848043288,-0.7051282051282052,0.0003925783213473402,94.4558928180013,17.501021586000206,52.11524813700089
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,10,9,10,0.3717948717948718,0.41025641025641024,0.004844143524387778,0.09745370561316595,0.8551190625943853,0.7971060312922312,0.8093987830004569,0.007989257904118856,0.018199700862169266,0.14149901980999857,0.3084374964237213,16,16,False,46.494631201028824,108.53852081298828,0.9895851910114288,3.047089099884033,58,156,64,34,-0.2816130261801726,-0.831124785631193,0.4877034370512557,3.5977263317230816,1.5135036473616912,6.515638089829029,4.077931034482713,0.3437464353291676,0.43478242382366533,0.09599920203862254,0.3390948940136938,0.12279856580329689,-0.7435897435897436,8.325759258029566e-05,92.47167425900079,17.511931508999623,52.02527376699982
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,11,10,11,0.34838709677419355,0.3935483870967742,0.006532878181096713,0.02854310361506191,0.8891052795795227,0.8712460524715843,0.8403723883483611,0.1605824979004683,1.1110519170761108,0.17510741751175374,0.41328123211860657,16,16,False,49.4002890586853,108.88124084472656,0.6719245851039887,2.510396718978882,54,155,61,40,-0.24408792883801275,-0.7545228967888314,0.4442258915805154,3.265801136130777,2.322785472415904,4.537443470534169,4.113148148148102,0.3511112400551145,0.4406639331687152,0.08861636220712216,0.33548110071114146,0.11712361297205075,-0.6967741935483871,8.155102718227894e-05,92.47978212900125,17.477040216001114,52.18124114999955
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,12,11,12,0.36645962732919257,0.32919254658385094,0.007991834931890485,0.041991495982068534,0.901630189631493,0.8663451505862391,0.8698266270443596,0.00993833011103561,0.028594469651579857,0.22663085302338004,0.4953906238079071,16,16,False,59.052560448646545,119.64315795898438,0.6848617877811194,1.8071867227554321,59,161,53,49,-0.31163477260139816,-0.8629599819432805,0.5026301519650742,2.6208750299566876,1.2600975152875484,4.630638743929571,3.5547457627118266,0.3807925168912395,0.4468467066002293,0.1048496314613141,0.31789346743566443,0.10277530678389649,-0.7329192546583851,0.0006157078374259708,91.45481827899857,17.72391578600036,52.58300707499984
G4,actor LR high,ppo_privilege_gru_0722_lr5_tkloff,13,12,13,0.2534246575342466,0.363013698630137,0.001091535135729238,0.018907122461231222,0.9200317168038626,0.8953263237977834,0.8855504517377075,0.006014148047834164,0.045627325773239136,0.05663574155187234,0.14531250298023224,16,16,False,38.87380075454712,85.7924575805664,0.7684297285974026,2.0608716011047363,37,146,53,56,-0.06998491873680233,-0.41987164358245016,0.36602776914777413,2.1964261136237155,1.1775468891813319,3.4661063779288397,3.829999999999957,0.3764688709340736,0.459792263108918,0.08665097998256438,0.34263768086346885,0.0940852627480598,-0.5068493150684932,0.00014145272016210148,89.86690372599878,17.085224346999894,51.21904192200054
